Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BV 004006 .M3  1951,BV4006 .M3 1951,1193901,ALDERMAN,1951,A history of the cure of souls /,"McNeill, John T. (John Thomas),",X000442072,STACKS,STACKS,BOOK,6/29/96,5/11/17,2,1,1,26,1
BV 004006 .V53  1971,BV4006 .V53 1971,494152,ALDERMAN,1971,La condition collégiale des prêtres au IIIe siècle.,"Vilela, Albano.",X000962101,STACKS,STACKS,BOOK,6/29/96,12/10/08,0,0,0,7,1
BV 004006 .W47  1986,BV4006 .W47 1986,75328,ALDERMAN,1986,The minister's task and calling in the sermons of Jonathan Edwards /,"Westra, Helen.",X001142288,STACKS,STACKS,BOOK,6/28/96,10/14/01,0,0,1,6,1
BV 004009 .B3  1829,BV4009 .B3 1829,1263182,ALDERMAN,1829,"The reformed pastor : or, the duty of personal labors for the souls of men /","Baxter, Richard,",X001949843,STACKS,STACKS,BOOK,6/30/96,8/21/13,0,0,0,2,1
BV 004009 .B3  1974,BV4009 .B3 1974,441212,ALDERMAN,1974,The reformed pastor /,"Baxter, Richard,",X000675201,STACKS,STACKS,BOOK,6/29/96,7/1/13,1,5,1,28,1
BV 004009 .C53  1977,BV4009 .C53 1977,357665,ALDERMAN,1977,Six books on the priesthood /,"John Chrysostom,",X000442262,STACKS,STACKS,BOOK,6/28/96,11/30/17,1,2,1,12,1
BV 004009 .D34  1983,BV4009 .D34 1983,1234138,ALDERMAN,1983,"L'opera pastorale di Annibale D'Afflitto, Arcivescovo di Reggio Calabria 1594-1638 : La prima visita pastorale (1594-1595), Il primo sinodo diocesano (1595), La prima relazione ad limina (1595) /","D'Afflitto, Annibale,",X001465262,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BV 004009 .G57  1992,BV4009 .G57 1992,1992404,ALDERMAN,1992,William de Montibus (c. 1140-1213) : the schools and the literature of pastoral care /,"Goering, Joseph,",X002250603,STACKS,STACKS,BOOK,6/30/96,5/13/11,0,0,2,17,1
BV 004009 .G76  1984,BV4009 .G76 1984,13183,ALDERMAN,1984,Templum Dei /,"Grosseteste, Robert,",X000859126,STACKS,STACKS,BOOK,6/28/96,5/13/11,0,0,1,16,1
BV 004009 .S26  2016,BV4009 .S26 2016,6784247,ALDERMAN,2016,Notes from the school of William de Montibus = Collecta ex diuersis auditis in scola magistri Willelmi de Monte /,"Samuel,",X031758221,STACKS,STACKS,BOOK,7/7/16,1/1/00,0,0,0,0,1
