Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
220130,2,ALDERMAN,STACKS,PA4037 .S522,1980,"Achilles, Patroklos and the meaning of philos /","Sinos, Dale S.",X000469968,BOOK,6/28/96,9/2/15,STACKS,1,0,1,34,1
3590023,2,ALDERMAN,STACKS,PA4037 .S538 2000,2000,Noms d'agent et invective: entre phÈnomËne linguistique et interprÈtation du rÈcit dans les poËmes homÈriques/,"Schubert, Paul.",X006101097,BOOK,12/12/00,9/6/04,STACKS,0,0,1,1,1
997616,2,ALDERMAN,STACKS,PA4037 .S54 1929,1929,The original Iliad;,"Smith, Robinson,",X004865115,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
997617,2,ALDERMAN,STACKS,PA4037 .S62 1922,1922,"Homer's Iliad, with preliminary survey of the four literary bibles;","Snider, Denton Jaques,",X000473248,BOOK,6/29/96,8/11/14,STACKS,0,0,1,1,1
2961889,2,ALDERMAN,STACKS,PA4037 .S66 1999,1999,I moti dell'animo in Omero /,"Spatafora, Giuseppe.",X004412186,BOOK,11/4/99,9/18/06,STACKS,0,0,0,2,1
2143141,2,ALDERMAN,STACKS,PA4037 .S74 1993,1993,The shield of Homer : narrative structure in the Iliad /,"Stanley, Keith,",X002153706,BOOK,7/1/96,2/14/17,CHECKEDOUT,1,5,3,28,1
2718751,2,ALDERMAN,STACKS,PA4037 .S745 1997,1997,Kranz und Wirbel : Ringkompositionen in den B¸chern 6-8 der Odyssee /,"Steinr¸ck, Martin.",X006057698,BOOK,9/18/97,8/30/99,STACKS,0,0,0,2,1
247443,2,ALDERMAN,STACKS,PA4037 .S757,1978,Tradizione micenea e poesia dell'Iliade /,"Stella, Luigia Achillea.",X000964080,BOOK,6/28/96,9/1/00,STACKS,0,0,0,1,1
296118,2,ALDERMAN,STACKS,PA4037 .S79,1978,Profili omerici /,"Storoni Mazzolani, Lidia.",X000009470,BOOK,6/28/96,10/20/09,STACKS,0,0,0,0,1
1619405,2,ALDERMAN,STACKS,PA4037 .S94 1988,1988,Psychological activity in Homer : a study of phr?n /,"Sullivan, Shirley Darcus,",X001455226,BOOK,6/30/96,11/10/15,STACKS,1,0,2,11,1
