"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"50","ALDERMAN","HJ 000257 .P59  1996","X002754407","The politics of American economic policy making /","",1996,FALSE
"51","ALDERMAN","HJ 000257 .S78  1969","X000508512","The fiscal revolution in America.","Stein, Herbert,",1969,FALSE
"52","ALDERMAN","HJ 000257 .S78  1990","X001862221","The fiscal revolution in America /","Stein, Herbert,",1990,FALSE
"53","CLEMONS","HJ 000257.2 .B78  2001","X004622271","Public finance and the American economy /","Bruce, Neil.",2001,FALSE
"54","ALDERMAN","HJ 000257.2 .K595  2015","X031715542","We are better than this : how government should spend our money /","Kleinbard, Edward D.",2015,FALSE
"55","ALDERMAN","HJ 000257.2 .P4  1987","X001263760","Federal tax policy /","Pechman, Joseph A.,",1987,FALSE
"56","CLEMONS","HJ 000257.2 .R67  2002","X004608569","Public finance /","Rosen, Harvey S.",2002,FALSE
"57","ALDERMAN","HJ 000257.3 .H83  2014","X031628855","A citizen's guide to deficits and debt : the politics of taxing, spending, and borrowing /","Hudson, William E.,",2014,FALSE
"58","ALDERMAN","HJ 000257.3 .J66  2008","X030251660","The politics of bad ideas : the great tax cut delusion and the decline of good government in America /","Jones, Bryan D.",2008,FALSE
"59","ALDERMAN","HJ 000257.3 .M43  2010","X030620519","Measuring and managing federal financial risk /","",2010,FALSE
"60","ALDERMAN","HJ 000257.3 .P75  2007","X030261574","Rules and restraint : government spending and the design of institutions /","Primo, David M.",2007,FALSE
"61","ALDERMAN","HJ 000257.3 .S53  2007","X030111300","Taxes, spending, and the U.S. government's march toward bankruptcy /","Shaviro, Daniel N.",2007,FALSE
